id,name,lname_prob,fname_prob,total_prob,link,total_receipts,total_disbursements
P60009115,"HANSEN, MAXWELL DOCTOR NO",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60009115&tabIndex=1,,
P60009552,"HANSON, ROBERT DONALD",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60009552&tabIndex=1,,
H6IL08196,"HANTSCH, JOSEPH J",0.9666666666666667,1,1,0.9833333333333334,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6IL08196&tabIndex=1,,
P60009719,"HARDIE, MARK CHARLES",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60009719&tabIndex=1,,
H6IL01142,"HARDIMAN, TIO MARIO",1,0.8476190476190477,0.8476190476190477,0.9238095238095239,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6IL01142&tabIndex=1,,
H6NC06107,"HARDIN, CHRISTOPHER WESLEY MR.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6NC06107&tabIndex=1,$8,854.24,$7,583.66
H6TX28074,"HARDIN, ZEFFEN MR",1,0.8222222222222223,0.8222222222222223,0.9111111111111112,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TX28074&tabIndex=1,,
P60011020,"HARDING, MATTHEW",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60011020&tabIndex=1,,
P60008984,"HARDING, RAYMOND ALLEN MR",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60008984&tabIndex=1,,
H4NV04017,"HARDY, CRESENT",1,0.9238095238095239,0.9238095238095239,0.9619047619047619,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4NV04017&tabIndex=1,$864,508.42,$267,780.49
S2FL00193,"HARIDOPOLOS, MIKE",0.9151515151515152,1,1,0.9575757575757575,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2FL00193&tabIndex=1,$2,733.00,$76,654.00
P60008455,"HARKINS, SCOTT ALLEN",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60008455&tabIndex=1,,
H6IL17205,"HARLAN, PATRICK",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6IL17205&tabIndex=1,,
P60013208,"HARMER, WILLIAM JOESEPH MR.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60013208&tabIndex=1,,
H8IN07150,"HARMON, WAYNE E",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8IN07150&tabIndex=1,$243.00,$212.00
H8MS03067,"HARPER, GREGG",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MS03067&tabIndex=1,$298,155.00,$282,578.52
P60017415,"HARPER, STEPHEN",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60017415&tabIndex=1,,
H6TX27076,"HARRINGTON, JOHN WESLEY IV",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TX27076&tabIndex=1,$7,710.00,$7,388.00
H8MD01094,"HARRIS, ANDREW P",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MD01094&tabIndex=1,$617,501.50,$268,049.77
P60018520,"HARRIS, ARTHUR MICHAEL",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60018520&tabIndex=1,,
S6CA00584,"HARRIS, KAMALA D",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6CA00584&tabIndex=1,$6,000,775.00,$2,666,715.00
P60016276,"HARRIS, KELVIN KEITH MR.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60016276&tabIndex=1,,
S6IL00342,"HARRIS, NAPOLEON",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6IL00342&tabIndex=1,,
H4OK02170,"HARRIS-TILL, JOSHUA B",0.9272727272727272,1,1,0.9636363636363636,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4OK02170&tabIndex=1,,
P60016938,"HART, CHRISTOPHER J MR.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60016938&tabIndex=1,,
P60008760,"HART, JASON AARON",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60008760&tabIndex=1,,
P60007317,"HART, LINDA  J",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60007317&tabIndex=1,,
H6PA16296,"HARTMAN, CHRISTINA MARIE MS.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6PA16296&tabIndex=1,$125,646.59,$39,112.65
H0MO04086,"HARTZLER, VICKY",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0MO04086&tabIndex=1,$474,296.31,$167,225.11
H6TX22242,"HASSAN, AHMAD R",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TX22242&tabIndex=1,,
S6NH00091,"HASSAN, MARGARET WOOD",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6NH00091&tabIndex=1,,
H2FL23021,"HASTINGS, ALCEE L",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2FL23021&tabIndex=1,$396,166.45,$275,579.60
S2NC00257,"HAUGH, SEAN",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2NC00257&tabIndex=1,,$530.88
P60019106,"HAWES, CALVIS L",1,0.9333333333333333,0.9333333333333333,0.9666666666666667,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60019106&tabIndex=1,,
P60015732,"HAWK, JEFFREY A",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60015732&tabIndex=1,,
P60008679,"HAWKINS, TAMEIKA NICOLE",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60008679&tabIndex=1,,
H6SD01091,"HAWKS, PAULA",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6SD01091&tabIndex=1,$111,776.55,$42,284.74
P20004289,"HAYDEN, JAMES A",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P20004289&tabIndex=1,,
H2AR02061,"HAYES, CHRIS",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2AR02061&tabIndex=1,,
P60010428,"HAYES, RICKY DOUGLAS MR.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60010428&tabIndex=1,,
H2TX28057,"HAYWARD, WILLIAM R",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2TX28057&tabIndex=1,,
P60018314,"HAZZARD, SHANNON MONROE",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60018314&tabIndex=1,,
H6NY19193,"HEANEY, ANDREW",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6NY19193&tabIndex=1,$1,009,331.84,$247,441.60
H0WA03161,"HECK, DENNIS",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0WA03161&tabIndex=1,$682,460.02,$316,829.15
S6NV00218,"HECK, JOE",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6NV00218&tabIndex=1,$2,763,868.00,$469,968.00
P60017340,"HEDGES, JAMES ARTHUR",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60017340&tabIndex=1,,
P60015542,"HEINEMANN, THOMAS GEORGE",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60015542&tabIndex=1,,
H2AZ08078,"HEINZ, MATTHEW GERALD",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2AZ08078&tabIndex=1,,
H6AZ02189,"HEINZ, MATTHEW GERALD DR.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6AZ02189&tabIndex=1,$407,397.32,$101,664.27
H6MN06157,"HELLAND, ROBERT RANDOLPH",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MN06157&tabIndex=1,$723.00,$610.00
P60016201,"HELLSTROM, JACK HENRY ALLEN",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60016201&tabIndex=1,,
P60014578,"HEMAUER, RYAN B",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60014578&tabIndex=1,,
P60017613,"HENAO, DARREN MR. BIGDEE",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60017613&tabIndex=1,,
P60005006,"HENDRIX, DAVID QUINN",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60005006&tabIndex=1,,
P60011772,"HENKE, ANTHONY",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60011772&tabIndex=1,,
H4NC05260,"HENLEY, GARDENIA M",1,0.9583333333333334,0.9583333333333334,0.9791666666666667,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4NC05260&tabIndex=1,$2,328.00,$1,908.00
P60015096,"HENNING, GARY WAYNE MR.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60015096&tabIndex=1,,
P60009263,"HENRY, RUSSELL R",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60009263&tabIndex=1,,
P60008935,"HENRY, SELDEN KENNEDY",1,0.9444444444444445,0.9444444444444445,0.9722222222222223,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60008935&tabIndex=1,,
H2TX05121,"HENSARLING, JEB HON.",0.9400000000000001,0.8690476190476191,0.8690476190476191,0.9045238095238095,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2TX05121&tabIndex=1,$1,338,003.69,$774,995.44
P60012382,"HENWOOD, DOUGLAS FRANCIS",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60012382&tabIndex=1,,
H6CA32132,"HERNANDEZ, ROGER",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA32132&tabIndex=1,$169,380.00,
H6VA08237,"HERNICK, CHARLES ALAN MR.",0.9619047619047619,1,1,0.980952380952381,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6VA08237&tabIndex=1,,
H0WA03187,"HERRERA BEUTLER, JAIME",0.8933333333333334,1,1,0.9466666666666668,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0WA03187&tabIndex=1,$561,889.39,$417,956.21
P80004765,"HEWES, HENRY",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80004765&tabIndex=1,,
P60016417,"HEYDARI, NICOLE MARIAM",0.9238095238095239,1,1,0.9619047619047619,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60016417&tabIndex=1,,
P60010014,"HEYMAN, AARON",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60010014&tabIndex=1,,
H0GA07125,"HICE, JODY",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0GA07125&tabIndex=1,$280,091.48,$203,151.16
P60014313,"HICKMAN, DAVID P. MR.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60014313&tabIndex=1,,
H6AR04076,"HICKS, KERRY",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6AR04076&tabIndex=1,,
H6CA51066,"HIDALGO, JUAN M JR",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA51066&tabIndex=1,$3,333.25,$2,205.41
H4NY27076,"HIGGINS, BRIAN",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4NY27076&tabIndex=1,$292,409.97,$221,501.67
P60007945,"HIGGINSON, ROBERT",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60007945&tabIndex=1,,
S0IN00061,"HILL, BARON P",1,0.9611111111111111,0.9611111111111111,0.9805555555555556,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0IN00061&tabIndex=1,$420,052.00,$126,710.00
P20002838,"HILL, CHRISTOPHER V",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P20002838&tabIndex=1,$42,395.00,$43,101.00
H4AR02141,"HILL, JAMES FRENCH",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4AR02141&tabIndex=1,$869,738.75,$196,020.80
P60005758,"HILL, PHILLIP KENNETH SR",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60005758&tabIndex=1,,
H6FL24038,"HILL, RANDAL",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6FL24038&tabIndex=1,$92,954.33,$87,285.20
H4NC11086,"HILL, TOM",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4NC11086&tabIndex=1,$1,740.00,$25.11
H8CT04172,"HIMES, JIM",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CT04172&tabIndex=1,$1,053,519.39,$353,044.60
P60015534,"HINKLE, GARY CHARLES",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60015534&tabIndex=1,,
H6TX15055,"HINOJOSA, RUBEN E.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TX15055&tabIndex=1,$153,082.29,$117,614.60
H6MN07288,"HINSON, AMANDA LYNN",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MN07288&tabIndex=1,,
P60014271,"HIP HOP FOR PRESIDENT",0,0,0,0,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60014271&tabIndex=1,,
P60017753,"HIROSE, KOICHI",1,0.8194444444444445,0.8194444444444445,0.9097222222222223,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60017753&tabIndex=1,,
P60016631,"HITLERDID, NOTHINGWRONG",0.9259259259259259,0.75,0.75,0.837962962962963,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60016631&tabIndex=1,,
P60012903,"HOD, BEN C. DR.",0.9416666666666667,1,1,0.9708333333333333,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60012903&tabIndex=1,,
P60005584,"HODGE, CHARLES JUNIOR",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60005584&tabIndex=1,,
P60017886,"HODGES, SUMAYAH",1,0.8793650793650793,0.8793650793650793,0.9396825396825397,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60017886&tabIndex=1,,
H6MD06212,"HOEBER, AMIE",0.9500000000000001,1,1,0.9750000000000001,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MD06212&tabIndex=1,$309,273.80,$108,733.72
P60014123,"HOES, BROS BEFORE",1,0.9222222222222222,0.9222222222222222,0.961111111111111,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60014123&tabIndex=1,,
S0ND00093,"HOEVEN, JOHN",0.9611111111111111,1,1,0.9805555555555556,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S0ND00093&tabIndex=1,$1,073,163.00,$157,211.00
P60008257,"HOFFMAN, RALPH ROBBIE MR. SIR.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60008257&tabIndex=1,,
P60006582,"HOGAN, DANIEL JARED MR",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60006582&tabIndex=1,,
S6IA00124,"HOGG, ROBERT M",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6IA00124&tabIndex=1,$121,257.00,$86,277.00
P80005101,"HOINOSKI, DALE",0.9833333333333334,1,1,0.9916666666666667,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80005101&tabIndex=1,,
H6ME01207,"HOLBROOK, MARK IRVING DR",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6ME01207&tabIndex=1,$16,655.97,$9,581.39
P20004719,"HOLCOMB, DAVID CHRISTOPHER",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P20004719&tabIndex=1,,
S4NE00108,"HOLCOMB, DAVID CHRISTOPHER",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S4NE00108&tabIndex=1,,
S6IN00175,"HOLCOMB, ERIC JOSEPH",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6IN00175&tabIndex=1,$507,716.00,$280,201.00
H2NC13110,"HOLDING, GEORGE E MR.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2NC13110&tabIndex=1,$833,018.05,$623,238.00
P60012556,"HOLLIDAY, DANA ALLISON MS",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60012556&tabIndex=1,,
H6MS01206,"HOLLIDAY, ED",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MS01206&tabIndex=1,$140,365.00,$139,438.09
H6IN09176,"HOLLINGSWORTH, TREY",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6IN09176&tabIndex=1,$694,332.60,$183,889.44
H6FL05193,"HOLLOWAY, LASHONDA J",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6FL05193&tabIndex=1,$1,400.00,$747.93
P60009776,"HOLLOWAY, ROBERT JR",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60009776&tabIndex=1,,
S6MD03524,"HOLMES, GREGORY",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6MD03524&tabIndex=1,,
S6NC00308,"HOLMQUIST, LARRY",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6NC00308&tabIndex=1,$4,215.00,$2,101.00
P60007812,"HOLT, MICHAEL MCGREGOR MR",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60007812&tabIndex=1,,
H0CA15148,"HONDA, MIKE",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0CA15148&tabIndex=1,$1,281,718.92,$730,456.63
P60015633,"HONEST, LEZBE",0.9666666666666667,0.8755555555555556,0.8755555555555556,0.9211111111111112,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60015633&tabIndex=1,,
S6MD03516,"HOOE, JOSEPH DAVID",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6MD03516&tabIndex=1,,
P60008927,"HOPKINS, DONALD R JR",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60008927&tabIndex=1,,
P60016474,"HORISK, ETHAN MR.",0.9333333333333333,1,1,0.9666666666666667,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60016474&tabIndex=1,,
P60005816,"HORN, CHRISTOPHER DARREN MR.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60005816&tabIndex=1,,
H6SC01151,"HORNE, JENNY A",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6SC01151&tabIndex=1,$32,070.00,$7,575.97
H6WA05148,"HORNE, THOMAS M",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6WA05148&tabIndex=1,,$88.00
H6CA52148,"HORST, JOHN H",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA52148&tabIndex=1,,$1,474.95
H4IL14124,"HOSTA, JOHN",0.96,1,1,0.98,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4IL14124&tabIndex=1,,
P60016722,"HOTOP, TIM",0.9466666666666665,1,1,0.9733333333333333,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60016722&tabIndex=1,,
H6IN09143,"HOUCHIN, ERIN",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6IN09143&tabIndex=1,$240,518.44,$63,917.72
P60016052,"HOUK, GRIFFEN",1,0.8222222222222222,0.8222222222222222,0.9111111111111111,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60016052&tabIndex=1,,
S6KY00112,"HOULIHAN, RORY",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6KY00112&tabIndex=1,,
S6CA00576,"HOUSE, PHILLIP MARCEL",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6CA00576&tabIndex=1,,
P60019221,"HOUSTON, MATTHEW MONTGOMERY",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60019221&tabIndex=1,,
S6CA00659,"HOWARD, ALBERT",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6CA00659&tabIndex=1,,
P80004617,"HOWARD, ALBERT",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80004617&tabIndex=1,,
P60013620,"HOWARD, CHELENIE",1,0.9333333333333333,0.9333333333333333,0.9666666666666667,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60013620&tabIndex=1,,
H6MD06204,"HOWARD, FRANK",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MD06204&tabIndex=1,$45,570.74,$23,154.10
P20000550,"HOWARD, MILDRED (MILLIE)",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P20000550&tabIndex=1,,
P60006517,"HOWARD, WILLIAM BURN MR",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60006517&tabIndex=1,,
H6MN02164,"HOWE, JOHN STERLING",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MN02164&tabIndex=1,,
P60010477,"HOWENSTEIN, RICHARD CAHRLES MR II",0.9733333333333334,1,1,0.9866666666666667,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60010477&tabIndex=1,,
H6IL06166,"HOWLAND, AMANDA",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6IL06166&tabIndex=1,,
H2MD05155,"HOYER, STENY HAMILTON",1,0.9333333333333333,0.9333333333333333,0.9666666666666667,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2MD05155&tabIndex=1,$1,772,148.50,$1,774,717.22
P60013141,"HU, TAIGE",1,0.9066666666666667,0.9066666666666667,0.9533333333333334,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60013141&tabIndex=1,,
P60013174,"HU, TIGER",1,0.8933333333333333,0.8933333333333333,0.9466666666666667,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60013174&tabIndex=1,,
P60005071,"HUBBELL, MICHAEL WAYNE",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60005071&tabIndex=1,,
P60008901,"HUBER, FRANK STEVEN DAVID II",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60008901&tabIndex=1,,
P80003478,"HUCKABEE, MIKE",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80003478&tabIndex=1,$3,950,145.98,$3,816,901.60
H2NC08185,"HUDSON, RICHARD L. JR.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2NC08185&tabIndex=1,$745,837.33,$553,655.19
